lat,lon,year
42.5361805,-92.447758,2022
42.9836747,-81.2496068,2022
43.0297887,-76.0043643,2022
43.99973,-79.467545,2022
44.4056615,0.7046455,2022
46.601557,-120.510842,2022
52.6362,-1.1331969,2022
9.0643305,7.4892974,2022
-22.9110137,-43.2093727,2023
12.6132655,-7.9847391,2023
18.4210569,-64.6388325,2023
26.0061943,-80.2872086,2023
30.5882429,-91.168163,2023
33.0186699,-80.1762704,2023
33.046233,-96.994174,2023
34.0028569,-84.1441046,2023
34.9498007,-81.9320157,2023
34.9854275,-80.5495112,2023
35.1746503,33.3638783,2023
35.4094178,-80.5800049,2023
38.7071247,-121.2810611,2023
38.9228697,-76.6277374,2023
39.0657788,-76.6876169,2023
39.3964591,-76.6148148,2023
39.6136987,-86.1095429,2023
39.7378811,-76.7013609,2023
39.830391,-75.2404608,2023
40.1226101,-75.0635049,2023
40.2492741,-75.1340604,2023
40.5464326,-74.4660542,2023
40.9912955,29.0245631,2023
41.1613168,-73.8620367,2023
42.5896205,-72.6110645,2023
42.9362232,-74.1905821,2023
42.9596903,-87.98132,2023
44.0234387,-92.4630182,2023
46.0345572,4.0729178,2023
48.584614,7.7507127,2023
48.8264842,2.1257808,2023
48.8437412,2.219344,2023
50.8465573,4.351697,2023
8.179364,32.1528986,2023
-28.3267617,153.3971541,2024
-28.77035,114.6147159,2024
-31.9558967,115.8605784,2024
30.3105666,-89.3275482,2024
30.5889265,-84.5762388,2024
32.9481789,-96.7297206,2024
33.1031744,-96.6705503,2024
33.285669,-86.8099884,2024
33.5966005,-83.8598742,2024
33.9640825,132.101193,2024
34.2242902,-118.4453745,2024
36.7213028,-4.4216366,2024
37.9479786,-122.0607963,2024
38.2851657,109.7290619,2024
39.0203911,-94.6715509,2024
39.484898,-80.1426539,2024
40.372054,-73.9990269,2024
40.5584882,-111.9367107,2024
41.5235808,-90.5770967,2024
41.6086711,-88.2054345,2024
43.2924385,5.5703031,2024
43.8259136,17.0042416,2024
45.1084663,-122.897893,2024
46.3179006,6.9688929,2024
46.877229,-96.789821,2024
47.0898165,-122.4176008,2024
48.8198479,2.4159508,2024
5.334612,10.368438,2024
50.4665284,4.8661892,2024
52.3730796,4.8924534,2024
52.4574236,4.6111981,2024
54.3096314,13.0820846,2024
55.6052931,13.0001566,2024
25.720065,-79.2744573,2025
27.4957453,-81.4410425,2025
28.01633,-82.1234803,2025
29.5707831,-98.2330927,2025
32.7295705,-116.9668895,2025
33.5670562,-84.5810418,2025
34.1064895,-84.0335197,2025
34.7436791,-87.6532615,2025
36.8129564,118.0488401,2025
40.4191229,-86.8919011,2025
40.9350986,-74.0190281,2025
41.0167639,-74.2057012,2025
42.1350268,-87.7581188,2025
43.3600536,-80.3123023,2025
44.8353424,-69.2739365,2025
46.9979736,7.2075009,2025
48.2594396,7.454217,2025
48.7771486,2.4530731,2025
52.9534193,-1.1496461,2025
6.8063901,29.6767488,2025
